Microsoft Corporation,9-Dec-11,25.4
Microsoft Corporation,8-Dec-11,25.6
Microsoft Corporation,7-Dec-11,25.66
Microsoft Corporation,6-Dec-11,25.7
Microsoft Corporation,5-Dec-11,25.22
Microsoft Corporation,2-Dec-11,25.28
Microsoft Corporation,1-Dec-11,25.58
Microsoft Corporation,30-Nov-11,24.84
Microsoft Corporation,29-Nov-11,24.87
Microsoft Corporation,28-Nov-11,24.3
Microsoft Corporation,25-Nov-11,24.47
Microsoft Corporation,23-Nov-11,24.79
Microsoft Corporation,22-Nov-11,25
Microsoft Corporation,21-Nov-11,25.3
Microsoft Corporation,18-Nov-11,25.54
Microsoft Corporation,17-Nov-11,26.07
Microsoft Corporation,16-Nov-11,26.74
Microsoft Corporation,15-Nov-11,26.76
Microsoft Corporation,14-Nov-11,26.91
Microsoft Corporation,11-Nov-11,26.28
Microsoft Corporation,10-Nov-11,26.2
Microsoft Corporation,9-Nov-11,27.16
Microsoft Corporation,8-Nov-11,26.8
Microsoft Corporation,7-Nov-11,26.25
Microsoft Corporation,4-Nov-11,26.53
Microsoft Corporation,3-Nov-11,26.01
Microsoft Corporation,2-Nov-11,25.99
Microsoft Corporation,1-Nov-11,26.63
Microsoft Corporation,31-Oct-11,26.98
Microsoft Corporation,28-Oct-11,27.25
Microsoft Corporation,27-Oct-11,26.59
Microsoft Corporation,26-Oct-11,26.81
Microsoft Corporation,25-Oct-11,27.19
Microsoft Corporation,24-Oct-11,27.16
Microsoft Corporation,21-Oct-11,27.04
Microsoft Corporation,20-Oct-11,27.13
Microsoft Corporation,19-Oct-11,27.31
Microsoft Corporation,18-Oct-11,26.98
Microsoft Corporation,17-Oct-11,27.27
Microsoft Corporation,14-Oct-11,27.18
Microsoft Corporation,13-Oct-11,26.96
Microsoft Corporation,12-Oct-11,27
Microsoft Corporation,11-Oct-11,26.94
Microsoft Corporation,10-Oct-11,26.25
Microsoft Corporation,7-Oct-11,26.34
Microsoft Corporation,6-Oct-11,25.89
Microsoft Corporation,5-Oct-11,25.34
Microsoft Corporation,4-Oct-11,24.53
Microsoft Corporation,3-Oct-11,24.89
Microsoft Corporation,30-Sep-11,25.45
Microsoft Corporation,29-Sep-11,25.58
Microsoft Corporation,28-Sep-11,25.67
Microsoft Corporation,27-Sep-11,25.44
Microsoft Corporation,26-Sep-11,25.06
Microsoft Corporation,23-Sep-11,25.06
Microsoft Corporation,22-Sep-11,25.99
Microsoft Corporation,21-Sep-11,26.98
Microsoft Corporation,20-Sep-11,27.21
Microsoft Corporation,19-Sep-11,27.12
Microsoft Corporation,16-Sep-11,26.99
Microsoft Corporation,15-Sep-11,26.5
Microsoft Corporation,14-Sep-11,26.04
Microsoft Corporation,13-Sep-11,25.89
Microsoft Corporation,12-Sep-11,25.74
Microsoft Corporation,9-Sep-11,26.22
Microsoft Corporation,8-Sep-11,26
Microsoft Corporation,7-Sep-11,25.51
Microsoft Corporation,6-Sep-11,25.8
Microsoft Corporation,2-Sep-11,26.21
Microsoft Corporation,1-Sep-11,26.6
Microsoft Corporation,31-Aug-11,26.23
Microsoft Corporation,30-Aug-11,25.84
Microsoft Corporation,29-Aug-11,25.25
Microsoft Corporation,26-Aug-11,24.57
Microsoft Corporation,25-Aug-11,24.9
Microsoft Corporation,24-Aug-11,24.72
Microsoft Corporation,23-Aug-11,23.98
Microsoft Corporation,22-Aug-11,24.05
Microsoft Corporation,19-Aug-11,24.67
Microsoft Corporation,18-Aug-11,25.24
Microsoft Corporation,17-Aug-11,25.35
Microsoft Corporation,16-Aug-11,25.51
Microsoft Corporation,15-Aug-11,25.1
Microsoft Corporation,12-Aug-11,25.19
Microsoft Corporation,11-Aug-11,24.2
Microsoft Corporation,10-Aug-11,25.58
Microsoft Corporation,9-Aug-11,24.48
Microsoft Corporation,8-Aug-11,25.68
Microsoft Corporation,5-Aug-11,25.94
Microsoft Corporation,4-Aug-11,26.92
Microsoft Corporation,3-Aug-11,26.8
Microsoft Corporation,2-Aug-11,27.27
Microsoft Corporation,1-Aug-11,27.4
Microsoft Corporation,29-Jul-11,27.72
Microsoft Corporation,28-Jul-11,27.33
Microsoft Corporation,27-Jul-11,28.08
Microsoft Corporation,26-Jul-11,27.91
Microsoft Corporation,25-Jul-11,27.53
Microsoft Corporation,22-Jul-11,27.1
Microsoft Corporation,21-Jul-11,27.06
Microsoft Corporation,20-Jul-11,27.54
Microsoft Corporation,19-Jul-11,26.59
Microsoft Corporation,18-Jul-11,26.78
Microsoft Corporation,15-Jul-11,26.47
Microsoft Corporation,14-Jul-11,26.63
Microsoft Corporation,13-Jul-11,26.54
Microsoft Corporation,12-Jul-11,26.63
Microsoft Corporation,11-Jul-11,26.92
Microsoft Corporation,8-Jul-11,26.77
Microsoft Corporation,7-Jul-11,26.33
Microsoft Corporation,6-Jul-11,26.03
Microsoft Corporation,5-Jul-11,26.02
Microsoft Corporation,1-Jul-11,26
Microsoft Corporation,30-Jun-11,25.62
Microsoft Corporation,29-Jun-11,25.8
Microsoft Corporation,28-Jun-11,25.2
Microsoft Corporation,27-Jun-11,24.3
Microsoft Corporation,24-Jun-11,24.63
Microsoft Corporation,23-Jun-11,24.65
Microsoft Corporation,22-Jun-11,24.76
Microsoft Corporation,21-Jun-11,24.47
Microsoft Corporation,20-Jun-11,24.26
Microsoft Corporation,17-Jun-11,24
Microsoft Corporation,16-Jun-11,23.74
Microsoft Corporation,15-Jun-11,24.22
Microsoft Corporation,14-Jun-11,24.04
Microsoft Corporation,13-Jun-11,23.7
Microsoft Corporation,10-Jun-11,23.96
Microsoft Corporation,9-Jun-11,23.94
Microsoft Corporation,8-Jun-11,24.06
Microsoft Corporation,7-Jun-11,24.01
Microsoft Corporation,6-Jun-11,23.9
Microsoft Corporation,3-Jun-11,24.22
Microsoft Corporation,2-Jun-11,24.43
Microsoft Corporation,1-Jun-11,25.01
Microsoft Corporation,31-May-11,24.76
Microsoft Corporation,27-May-11,24.67
Microsoft Corporation,26-May-11,24.19
Microsoft Corporation,25-May-11,24.15
Microsoft Corporation,24-May-11,24.17
Microsoft Corporation,23-May-11,24.49
Microsoft Corporation,20-May-11,24.72
Microsoft Corporation,19-May-11,24.69
Microsoft Corporation,18-May-11,24.52
Microsoft Corporation,17-May-11,24.57
Microsoft Corporation,16-May-11,25.03
Microsoft Corporation,13-May-11,25.32
Microsoft Corporation,12-May-11,25.36
Microsoft Corporation,11-May-11,25.67
Microsoft Corporation,10-May-11,25.83
Microsoft Corporation,9-May-11,25.87
Microsoft Corporation,6-May-11,25.79
Microsoft Corporation,5-May-11,26.06
Microsoft Corporation,4-May-11,25.81
Microsoft Corporation,3-May-11,25.66
Microsoft Corporation,2-May-11,25.92
Microsoft Corporation,29-Apr-11,26.71
Microsoft Corporation,28-Apr-11,26.38
Microsoft Corporation,27-Apr-11,26.19
Microsoft Corporation,26-Apr-11,25.61
Microsoft Corporation,25-Apr-11,25.52
Microsoft Corporation,21-Apr-11,25.76
Microsoft Corporation,20-Apr-11,25.15
Microsoft Corporation,19-Apr-11,25.08
Microsoft Corporation,18-Apr-11,25.37
Microsoft Corporation,15-Apr-11,25.42
Microsoft Corporation,14-Apr-11,25.63
Microsoft Corporation,13-Apr-11,25.64
Microsoft Corporation,12-Apr-11,25.98
Microsoft Corporation,11-Apr-11,26.07
Microsoft Corporation,8-Apr-11,26.2
Microsoft Corporation,7-Apr-11,26.15
Microsoft Corporation,6-Apr-11,25.78
Microsoft Corporation,5-Apr-11,25.55
Microsoft Corporation,4-Apr-11,25.48
Microsoft Corporation,1-Apr-11,25.39
Microsoft Corporation,31-Mar-11,25.61
Microsoft Corporation,30-Mar-11,25.49
Microsoft Corporation,29-Mar-11,25.41
Microsoft Corporation,28-Mar-11,25.62
Microsoft Corporation,25-Mar-11,25.81
Microsoft Corporation,24-Mar-11,25.54
Microsoft Corporation,23-Mar-11,25.3
Microsoft Corporation,22-Mar-11,25.33
Microsoft Corporation,21-Mar-11,24.8
Microsoft Corporation,18-Mar-11,24.78
Microsoft Corporation,17-Mar-11,24.79
Microsoft Corporation,16-Mar-11,25.39
Microsoft Corporation,15-Mar-11,25.69
Microsoft Corporation,14-Mar-11,25.68
Microsoft Corporation,11-Mar-11,25.41
Microsoft Corporation,10-Mar-11,25.89
Microsoft Corporation,9-Mar-11,25.91
Microsoft Corporation,8-Mar-11,25.72
Microsoft Corporation,7-Mar-11,25.95
Microsoft Corporation,4-Mar-11,26.2
Microsoft Corporation,3-Mar-11,26.08
Microsoft Corporation,2-Mar-11,26.16
Microsoft Corporation,1-Mar-11,26.58
Microsoft Corporation,28-Feb-11,26.55
Microsoft Corporation,25-Feb-11,26.77
Microsoft Corporation,24-Feb-11,26.59
Microsoft Corporation,23-Feb-11,26.59
Microsoft Corporation,22-Feb-11,27.06
Microsoft Corporation,18-Feb-11,27.21
Microsoft Corporation,17-Feb-11,27.02
Microsoft Corporation,16-Feb-11,26.96
Microsoft Corporation,15-Feb-11,27.23
Microsoft Corporation,14-Feb-11,27.25
Microsoft Corporation,11-Feb-11,27.5
Microsoft Corporation,10-Feb-11,27.97
Microsoft Corporation,9-Feb-11,28.28
Microsoft Corporation,8-Feb-11,28.2
Microsoft Corporation,7-Feb-11,27.77
Microsoft Corporation,4-Feb-11,27.65
Microsoft Corporation,3-Feb-11,27.94
Microsoft Corporation,2-Feb-11,27.99
Microsoft Corporation,1-Feb-11,27.72
Microsoft Corporation,31-Jan-11,27.75
Microsoft Corporation,28-Jan-11,28.87
Microsoft Corporation,27-Jan-11,28.78
Microsoft Corporation,26-Jan-11,28.45
Microsoft Corporation,25-Jan-11,28.38
Microsoft Corporation,24-Jan-11,28.02
Microsoft Corporation,21-Jan-11,28.35
Microsoft Corporation,20-Jan-11,28.47
Microsoft Corporation,19-Jan-11,28.66
Microsoft Corporation,18-Jan-11,28.3
Microsoft Corporation,14-Jan-11,28.19
Microsoft Corporation,13-Jan-11,28.55
Microsoft Corporation,12-Jan-11,28.11
Microsoft Corporation,11-Jan-11,28.22
Microsoft Corporation,10-Jan-11,28.6
Microsoft Corporation,7-Jan-11,28.82
Microsoft Corporation,6-Jan-11,28
Microsoft Corporation,5-Jan-11,28.09
Microsoft Corporation,4-Jan-11,27.98
Microsoft Corporation,3-Jan-11,27.91
Microsoft Corporation,31-Dec-10,27.85
Microsoft Corporation,30-Dec-10,27.97
Microsoft Corporation,29-Dec-10,28.01
Microsoft Corporation,28-Dec-10,28.07
Microsoft Corporation,27-Dec-10,28.3
Microsoft Corporation,23-Dec-10,28.19
Microsoft Corporation,22-Dec-10,28.07
Microsoft Corporation,21-Dec-10,27.81
Microsoft Corporation,20-Dec-10,27.9
Microsoft Corporation,17-Dec-10,27.99
Microsoft Corporation,16-Dec-10,27.85
Microsoft Corporation,15-Dec-10,27.62
Microsoft Corporation,14-Dec-10,27.24
Microsoft Corporation,13-Dec-10,27.34
Microsoft Corporation,10-Dec-10,27.08
Microsoft Corporation,9-Dec-10,27.23
Microsoft Corporation,8-Dec-10,26.87
Microsoft Corporation,7-Dec-10,26.84
Microsoft Corporation,6-Dec-10,27.02
Microsoft Corporation,3-Dec-10,26.89
Microsoft Corporation,2-Dec-10,26.04
Microsoft Corporation,1-Dec-10,25.26
Microsoft Corporation,30-Nov-10,25.31
Microsoft Corporation,29-Nov-10,25.25
Microsoft Corporation,26-Nov-10,25.37
Microsoft Corporation,24-Nov-10,25.12
Microsoft Corporation,23-Nov-10,25.73
Microsoft Corporation,22-Nov-10,25.69
Microsoft Corporation,19-Nov-10,25.84
Microsoft Corporation,18-Nov-10,25.57
Microsoft Corporation,17-Nov-10,25.81
Microsoft Corporation,16-Nov-10,26.2
Microsoft Corporation,15-Nov-10,26.27
Microsoft Corporation,12-Nov-10,26.68
Microsoft Corporation,11-Nov-10,26.94
Microsoft Corporation,10-Nov-10,26.95
Microsoft Corporation,9-Nov-10,26.81
Microsoft Corporation,8-Nov-10,26.85
Microsoft Corporation,5-Nov-10,27.14
Microsoft Corporation,4-Nov-10,27.03
Microsoft Corporation,3-Nov-10,27.39
Microsoft Corporation,2-Nov-10,26.95
Microsoft Corporation,1-Nov-10,26.66
Microsoft Corporation,29-Oct-10,26.28
Microsoft Corporation,28-Oct-10,26.05
Microsoft Corporation,27-Oct-10,25.9
Microsoft Corporation,26-Oct-10,25.19
Microsoft Corporation,25-Oct-10,25.38
Microsoft Corporation,22-Oct-10,25.42
Microsoft Corporation,21-Oct-10,25.31
Microsoft Corporation,20-Oct-10,25.1
Microsoft Corporation,19-Oct-10,25.82
Microsoft Corporation,18-Oct-10,25.54
Microsoft Corporation,15-Oct-10,25.23
Microsoft Corporation,14-Oct-10,25.34
Microsoft Corporation,13-Oct-10,24.83
Microsoft Corporation,12-Oct-10,24.59
Microsoft Corporation,11-Oct-10,24.57
Microsoft Corporation,8-Oct-10,24.53
Microsoft Corporation,7-Oct-10,24.43
Microsoft Corporation,6-Oct-10,24.35
Microsoft Corporation,5-Oct-10,23.91
Microsoft Corporation,4-Oct-10,24.38
Microsoft Corporation,1-Oct-10,24.49
Microsoft Corporation,30-Sep-10,24.5
Microsoft Corporation,29-Sep-10,24.68
Microsoft Corporation,28-Sep-10,24.73
Microsoft Corporation,27-Sep-10,24.78
Microsoft Corporation,24-Sep-10,24.43
Microsoft Corporation,23-Sep-10,24.61
Microsoft Corporation,22-Sep-10,25.15
Microsoft Corporation,21-Sep-10,25.43
Microsoft Corporation,20-Sep-10,25.22
Microsoft Corporation,17-Sep-10,25.33
Microsoft Corporation,16-Sep-10,25.12
Microsoft Corporation,15-Sep-10,25.03
Microsoft Corporation,14-Sep-10,25.11
Microsoft Corporation,13-Sep-10,23.85
Microsoft Corporation,10-Sep-10,24.01
Microsoft Corporation,9-Sep-10,23.93
Microsoft Corporation,8-Sep-10,23.96
Microsoft Corporation,7-Sep-10,24.29
Microsoft Corporation,6-Sep-10,24.29
Microsoft Corporation,3-Sep-10,23.94
Microsoft Corporation,2-Sep-10,23.9
Microsoft Corporation,1-Sep-10,23.46
Microsoft Corporation,31-Aug-10,23.64
Microsoft Corporation,30-Aug-10,23.93
Microsoft Corporation,27-Aug-10,23.82
Microsoft Corporation,26-Aug-10,24.1
Microsoft Corporation,25-Aug-10,24.04
Microsoft Corporation,24-Aug-10,24.28
Microsoft Corporation,23-Aug-10,24.23
Microsoft Corporation,20-Aug-10,24.44
Microsoft Corporation,19-Aug-10,24.82
Microsoft Corporation,18-Aug-10,24.71
Microsoft Corporation,17-Aug-10,24.5
Microsoft Corporation,16-Aug-10,24.4
Microsoft Corporation,13-Aug-10,24.49
Microsoft Corporation,12-Aug-10,24.86
Microsoft Corporation,11-Aug-10,25.07
Microsoft Corporation,10-Aug-10,25.61
Microsoft Corporation,9-Aug-10,25.55
Microsoft Corporation,6-Aug-10,25.37
Microsoft Corporation,5-Aug-10,25.73
Microsoft Corporation,4-Aug-10,26.16
Microsoft Corporation,3-Aug-10,26.33
Microsoft Corporation,2-Aug-10,25.81
Microsoft Corporation,30-Jul-10,26.03
Microsoft Corporation,29-Jul-10,25.95
Microsoft Corporation,28-Jul-10,26.16
Microsoft Corporation,27-Jul-10,26.1
Microsoft Corporation,26-Jul-10,25.81
Microsoft Corporation,23-Jul-10,25.84
Microsoft Corporation,22-Jul-10,25.12
Microsoft Corporation,21-Jul-10,25.48
Microsoft Corporation,20-Jul-10,25.23
Microsoft Corporation,19-Jul-10,24.89
Microsoft Corporation,16-Jul-10,25.51
Microsoft Corporation,15-Jul-10,25.44
Microsoft Corporation,14-Jul-10,25.13
Microsoft Corporation,13-Jul-10,24.83
Microsoft Corporation,12-Jul-10,24.27
Microsoft Corporation,9-Jul-10,24.41
Microsoft Corporation,8-Jul-10,24.3
Microsoft Corporation,7-Jul-10,23.82
Microsoft Corporation,6-Jul-10,23.27
Microsoft Corporation,5-Jul-10,23.27
Microsoft Corporation,2-Jul-10,23.16
Microsoft Corporation,1-Jul-10,23.01
Microsoft Corporation,30-Jun-10,23.31
Microsoft Corporation,29-Jun-10,24.31
Microsoft Corporation,28-Jun-10,24.53
Microsoft Corporation,25-Jun-10,25
Microsoft Corporation,24-Jun-10,25.31
Microsoft Corporation,23-Jun-10,25.77
Microsoft Corporation,22-Jun-10,25.95
Microsoft Corporation,21-Jun-10,26.44
Microsoft Corporation,18-Jun-10,26.37
Microsoft Corporation,17-Jun-10,26.32
Microsoft Corporation,16-Jun-10,26.58
Microsoft Corporation,15-Jun-10,25.5
Microsoft Corporation,14-Jun-10,25.66
Microsoft Corporation,11-Jun-10,25
Microsoft Corporation,10-Jun-10,24.79
Microsoft Corporation,9-Jun-10,25.11
Microsoft Corporation,8-Jun-10,25.29
Microsoft Corporation,7-Jun-10,25.79
Microsoft Corporation,4-Jun-10,26.86
Microsoft Corporation,3-Jun-10,26.46
Microsoft Corporation,2-Jun-10,25.89
Microsoft Corporation,1-Jun-10,25.8
Microsoft Corporation,31-May-10,25.8
Microsoft Corporation,28-May-10,26
Microsoft Corporation,27-May-10,25.01
Microsoft Corporation,26-May-10,26.07
Microsoft Corporation,25-May-10,26.27
Microsoft Corporation,24-May-10,26.84
Microsoft Corporation,21-May-10,27.11
Microsoft Corporation,20-May-10,28.24
Microsoft Corporation,19-May-10,28.6
Microsoft Corporation,18-May-10,28.94
Microsoft Corporation,17-May-10,28.93
Microsoft Corporation,14-May-10,29.24
Microsoft Corporation,13-May-10,29.44
Microsoft Corporation,12-May-10,28.88
Microsoft Corporation,11-May-10,28.94
Microsoft Corporation,10-May-10,28.21
Microsoft Corporation,7-May-10,28.98
Microsoft Corporation,6-May-10,29.85
Microsoft Corporation,5-May-10,30.13
Microsoft Corporation,4-May-10,30.86
Microsoft Corporation,3-May-10,30.54
Microsoft Corporation,30-Apr-10,31
Microsoft Corporation,29-Apr-10,30.91
Microsoft Corporation,28-Apr-10,30.84
Microsoft Corporation,27-Apr-10,31.11
Microsoft Corporation,26-Apr-10,30.96
Microsoft Corporation,23-Apr-10,31.39
Microsoft Corporation,22-Apr-10,31.33
Microsoft Corporation,21-Apr-10,31.36
Microsoft Corporation,20-Apr-10,31.04
Microsoft Corporation,19-Apr-10,30.67
Microsoft Corporation,16-Apr-10,30.87
Microsoft Corporation,15-Apr-10,30.82
Microsoft Corporation,14-Apr-10,30.45
Microsoft Corporation,13-Apr-10,30.32
Microsoft Corporation,12-Apr-10,30.34
Microsoft Corporation,9-Apr-10,29.92
Microsoft Corporation,8-Apr-10,29.35
Microsoft Corporation,7-Apr-10,29.32
Microsoft Corporation,6-Apr-10,29.27
Microsoft Corporation,5-Apr-10,29.16
Microsoft Corporation,2-Apr-10,29.16
Microsoft Corporation,1-Apr-10,29.29
Microsoft Corporation,31-Mar-10,29.77
Microsoft Corporation,30-Mar-10,29.59
Microsoft Corporation,29-Mar-10,29.66
Microsoft Corporation,26-Mar-10,30.01
Microsoft Corporation,25-Mar-10,29.65
Microsoft Corporation,24-Mar-10,29.88
Microsoft Corporation,23-Mar-10,29.6
Microsoft Corporation,22-Mar-10,29.59
Microsoft Corporation,19-Mar-10,29.61
Microsoft Corporation,18-Mar-10,29.63
Microsoft Corporation,17-Mar-10,29.37
Microsoft Corporation,16-Mar-10,29.29
Microsoft Corporation,15-Mar-10,29.27
Microsoft Corporation,12-Mar-10,29.18
Microsoft Corporation,11-Mar-10,28.97
Microsoft Corporation,10-Mar-10,28.8
Microsoft Corporation,9-Mar-10,28.63
Microsoft Corporation,8-Mar-10,28.59
Microsoft Corporation,5-Mar-10,28.63
Microsoft Corporation,4-Mar-10,28.46
Microsoft Corporation,3-Mar-10,28.46
Microsoft Corporation,2-Mar-10,29.02
Microsoft Corporation,1-Mar-10,28.67
Microsoft Corporation,26-Feb-10,28.6
Microsoft Corporation,25-Feb-10,28.63
Microsoft Corporation,24-Feb-10,28.33
Microsoft Corporation,23-Feb-10,28.73
Microsoft Corporation,22-Feb-10,28.77
Microsoft Corporation,19-Feb-10,28.97
Microsoft Corporation,18-Feb-10,28.59
Microsoft Corporation,17-Feb-10,28.35
Microsoft Corporation,16-Feb-10,27.93
Microsoft Corporation,15-Feb-10,27.93
Microsoft Corporation,12-Feb-10,28.12
Microsoft Corporation,11-Feb-10,27.99
Microsoft Corporation,10-Feb-10,28.01
Microsoft Corporation,9-Feb-10,27.72
Microsoft Corporation,8-Feb-10,28.02
Microsoft Corporation,5-Feb-10,27.84
Microsoft Corporation,4-Feb-10,28.63
Microsoft Corporation,3-Feb-10,28.46
Microsoft Corporation,2-Feb-10,28.41
Microsoft Corporation,1-Feb-10,28.18
Microsoft Corporation,29-Jan-10,29.16
Microsoft Corporation,28-Jan-10,29.67
Microsoft Corporation,27-Jan-10,29.5
Microsoft Corporation,26-Jan-10,29.32
Microsoft Corporation,25-Jan-10,28.96
Microsoft Corporation,22-Jan-10,30.01
Microsoft Corporation,21-Jan-10,30.58
Microsoft Corporation,20-Jan-10,31.1
Microsoft Corporation,19-Jan-10,30.86
Microsoft Corporation,18-Jan-10,30.86
Microsoft Corporation,15-Jan-10,30.96
Microsoft Corporation,14-Jan-10,30.35
Microsoft Corporation,13-Jan-10,30.07
Microsoft Corporation,12-Jan-10,30.27
Microsoft Corporation,11-Jan-10,30.66
Microsoft Corporation,8-Jan-10,30.45
Microsoft Corporation,7-Jan-10,30.77
Microsoft Corporation,6-Jan-10,30.96
Microsoft Corporation,5-Jan-10,30.95
Microsoft Corporation,4-Jan-10,30.48
Microsoft Corporation,1-Jan-10,30.48
Microsoft Corporation,31-Dec-09,30.96
Microsoft Corporation,30-Dec-09,31.39
Microsoft Corporation,29-Dec-09,31.17
Microsoft Corporation,28-Dec-09,31
Microsoft Corporation,25-Dec-09,31
Microsoft Corporation,24-Dec-09,30.92
Microsoft Corporation,23-Dec-09,30.82
Microsoft Corporation,22-Dec-09,30.52
Microsoft Corporation,21-Dec-09,30.36
Microsoft Corporation,18-Dec-09,29.6
Microsoft Corporation,17-Dec-09,30.1
Microsoft Corporation,16-Dec-09,30.02
Microsoft Corporation,15-Dec-09,30.11
Microsoft Corporation,14-Dec-09,29.85
Microsoft Corporation,11-Dec-09,29.87
Microsoft Corporation,10-Dec-09,29.71
Microsoft Corporation,9-Dec-09,29.57
Microsoft Corporation,8-Dec-09,29.79
Microsoft Corporation,7-Dec-09,29.98
Microsoft Corporation,4-Dec-09,29.83
Microsoft Corporation,3-Dec-09,29.78
Microsoft Corporation,2-Dec-09,30.01
Microsoft Corporation,1-Dec-09,29.41
Microsoft Corporation,30-Nov-09,29.22
Microsoft Corporation,27-Nov-09,29.79
Microsoft Corporation,26-Nov-09,29.79
Microsoft Corporation,25-Nov-09,29.91
Microsoft Corporation,24-Nov-09,29.94
Microsoft Corporation,23-Nov-09,29.62
Microsoft Corporation,20-Nov-09,29.78
Microsoft Corporation,19-Nov-09,30.11
Microsoft Corporation,18-Nov-09,30
Microsoft Corporation,17-Nov-09,29.54
Microsoft Corporation,16-Nov-09,29.63
Microsoft Corporation,13-Nov-09,29.36
Microsoft Corporation,12-Nov-09,29.12
Microsoft Corporation,11-Nov-09,29.01
Microsoft Corporation,10-Nov-09,28.99
Microsoft Corporation,9-Nov-09,28.52
Microsoft Corporation,6-Nov-09,28.47
Microsoft Corporation,5-Nov-09,28.06
Microsoft Corporation,4-Nov-09,27.53
Microsoft Corporation,3-Nov-09,27.88
Microsoft Corporation,2-Nov-09,27.73
Microsoft Corporation,30-Oct-09,28.22
Microsoft Corporation,29-Oct-09,28.02
Microsoft Corporation,28-Oct-09,28.59
Microsoft Corporation,27-Oct-09,28.68
Microsoft Corporation,26-Oct-09,28.02
Microsoft Corporation,23-Oct-09,26.59
Microsoft Corporation,22-Oct-09,26.58
Microsoft Corporation,21-Oct-09,26.37
Microsoft Corporation,20-Oct-09,26.36
Microsoft Corporation,19-Oct-09,26.5
Microsoft Corporation,16-Oct-09,26.71
Microsoft Corporation,15-Oct-09,25.96
Microsoft Corporation,14-Oct-09,25.81
Microsoft Corporation,13-Oct-09,25.72
Microsoft Corporation,12-Oct-09,25.55
Microsoft Corporation,9-Oct-09,25.67
Microsoft Corporation,8-Oct-09,25.1
Microsoft Corporation,7-Oct-09,25.11
Microsoft Corporation,6-Oct-09,24.64
Microsoft Corporation,5-Oct-09,24.96
Microsoft Corporation,2-Oct-09,24.88
Microsoft Corporation,1-Oct-09,25.72
Microsoft Corporation,30-Sep-09,25.75
Microsoft Corporation,29-Sep-09,25.83
Microsoft Corporation,28-Sep-09,25.55
Microsoft Corporation,25-Sep-09,25.94
Microsoft Corporation,24-Sep-09,25.69
Microsoft Corporation,23-Sep-09,25.77
Microsoft Corporation,22-Sep-09,25.3
Microsoft Corporation,21-Sep-09,25.26
Microsoft Corporation,18-Sep-09,25.3
Microsoft Corporation,17-Sep-09,25.2
Microsoft Corporation,16-Sep-09,25.2
Microsoft Corporation,15-Sep-09,25
Microsoft Corporation,14-Sep-09,24.86
Microsoft Corporation,11-Sep-09,25
Microsoft Corporation,10-Sep-09,24.78
Microsoft Corporation,9-Sep-09,24.82
Microsoft Corporation,8-Sep-09,24.62
Microsoft Corporation,4-Sep-09,24.11
Microsoft Corporation,3-Sep-09,23.86
Microsoft Corporation,2-Sep-09,24
Microsoft Corporation,1-Sep-09,24.65
Microsoft Corporation,31-Aug-09,24.68
Microsoft Corporation,28-Aug-09,24.69
Microsoft Corporation,27-Aug-09,24.55
Microsoft Corporation,26-Aug-09,24.64
Microsoft Corporation,25-Aug-09,24.64
Microsoft Corporation,24-Aug-09,24.41
Microsoft Corporation,21-Aug-09,23.67
Microsoft Corporation,20-Aug-09,23.65
Microsoft Corporation,19-Aug-09,23.58
Microsoft Corporation,18-Aug-09,23.25
Microsoft Corporation,17-Aug-09,23.69
Microsoft Corporation,14-Aug-09,23.62
Microsoft Corporation,13-Aug-09,23.53
Microsoft Corporation,12-Aug-09,23.42
Microsoft Corporation,10-Aug-09,23.56
Microsoft Corporation,7-Aug-09,23.46
Microsoft Corporation,6-Aug-09,23.81
Microsoft Corporation,5-Aug-09,23.77
Microsoft Corporation,4-Aug-09,23.83
Microsoft Corporation,3-Aug-09,23.52
Microsoft Corporation,31-Jul-09,23.81
Microsoft Corporation,30-Jul-09,23.8
Microsoft Corporation,29-Jul-09,23.47
Microsoft Corporation,28-Jul-09,23.11
Microsoft Corporation,27-Jul-09,23.45
Microsoft Corporation,24-Jul-09,25.56
Microsoft Corporation,23-Jul-09,24.8
Microsoft Corporation,22-Jul-09,24.83
Microsoft Corporation,21-Jul-09,24.53
Microsoft Corporation,20-Jul-09,24.29
Microsoft Corporation,17-Jul-09,24.44
Microsoft Corporation,16-Jul-09,24.12
Microsoft Corporation,15-Jul-09,23.11
Microsoft Corporation,14-Jul-09,23.23
Microsoft Corporation,13-Jul-09,22.39
Microsoft Corporation,10-Jul-09,22.44
Microsoft Corporation,9-Jul-09,22.56
Microsoft Corporation,8-Jul-09,22.53
Microsoft Corporation,7-Jul-09,23.2
Microsoft Corporation,6-Jul-09,23.37
Microsoft Corporation,3-Jul-09,23.37
Microsoft Corporation,2-Jul-09,24.04
Microsoft Corporation,1-Jul-09,23.77
Microsoft Corporation,30-Jun-09,23.86
Microsoft Corporation,29-Jun-09,23.35
Microsoft Corporation,26-Jun-09,23.79
Microsoft Corporation,25-Jun-09,23.47
Microsoft Corporation,24-Jun-09,23.34
Microsoft Corporation,23-Jun-09,23.28
Microsoft Corporation,22-Jun-09,24.07
Microsoft Corporation,19-Jun-09,23.5
Microsoft Corporation,18-Jun-09,23.68
Microsoft Corporation,17-Jun-09,23.45
Microsoft Corporation,16-Jun-09,23.42
Microsoft Corporation,15-Jun-09,23.33
Microsoft Corporation,12-Jun-09,22.83
Microsoft Corporation,11-Jun-09,22.55
